num_runs	$D$	$R$
6138	1474555	6822640
6139	1521641	6850623
6140	1427876	6718069
6141	1494609	6841494
6142	1496484	6741728
6143	1504704	6637581
6144	1513716	6684180
6145	1497653	6833528
6146	1532555	6765540
6147	1480276	6819530
6148	1482856	6698991
6149	1507447	6795394
6150	1516956	6678329
6151	1560774	6713474
6152	1533857	6687505
6153	1519626	6738728
6154	1527272	6636112
6155	1516597	6794958
6156	1467465	6816305
6157	1509150	6777509
6158	1481320	6807778
6159	1514227	6936831
6160	1545098	6717113
6161	1502926	6806500
6162	1513644	6798628
6163	1508851	6720911
6164	1534706	6815332
6165	1490032	6830670
6166	1534513	6691100
6167	1549990	6847071
6168	1548960	6720479
6169	1499848	6674015
6170	1519369	6713938
6171	1476008	6631689
6172	1510685	6690810
6173	1500892	6808230
6174	1490613	6728373
6175	1472535	6869851
6176	1496657	6678452
6177	1524718	6718964
6178	1547413	6837434
6179	1507824	6752461
6180	1518060	6763286
6181	1502003	6830196
6182	1557526	6794601
6183	1453675	6791968
6184	1504884	6663251
6185	1506851	6539322
6186	1489173	6839869
6187	1504171	6973998
6188	1480623	6806817
6189	1467246	6586593
6190	1547845	6796641
6191	1499893	6944738
6192	1532793	6747090
6193	1543152	6712325
6194	1521412	6759913
6195	1495183	6793856
6196	1475846	6698659
6197	1524497	6974957
6198	1504014	6928955
6199	1473292	6892715
6200	1523542	6809406
6201	1520488	6916477
6202	1480628	6675767
6203	1473530	6728054
6204	1490948	6775821
6205	1485454	6688378
6206	1516677	6828981
6207	1520801	6880023
6208	1469604	6759926
6209	1550153	6773737
6210	1536940	6814352
6211	1480397	6771279
6212	1540941	6697397
6213	1478483	6840501
6214	1491411	6794094
6215	1535635	6727326
6216	1495484	6805028
6217	1524568	6769187
6218	1517557	6879269
6219	1477798	6766242
6220	1476112	6789808
6221	1491809	6773817
6222	1490958	6945665
6223	1495436	6839961
6224	1516111	6877840
6225	1531361	6784747
6226	1539889	6791215
6227	1552430	6696623
6228	1509226	6812189
6229	1536972	6693213
6230	1488634	6825990
6231	1551285	6691052
6232	1551751	6705598
6233	1564427	6783394
6234	1493608	6807353
6235	1494189	6896967
6236	1526768	7055629
6237	1519582	6768717
6238	1518348	6825876
6239	1490432	6776057
6240	1501369	6717202
6241	1460796	6797365
6242	1504850	6776933
6243	1489964	6773828
6244	1501894	6664331
6245	1505510	6792686
6246	1522503	6688715
6247	1467671	6815956
6248	1540488	6707373
6249	1439424	6803309
6250	1531699	6645172
6251	1530662	6717567
6252	1541805	6802512
6253	1477653	6696225
6254	1512342	7000355
6255	1448910	6822044
6256	1472987	6808545
6257	1493807	6724351
6258	1533330	6731774
6259	1533117	6795434
6260	1577018	6839690
6261	1506351	6756085
6262	1508448	6777939
6263	1500732	6832673
6264	1502440	6767989
6265	1513083	6687263
6266	1513027	6750836
6267	1502071	6791811
6268	1563572	6786091
6269	1539461	6538514
6270	1510280	6768490
6271	1504015	6817910
6272	1521513	6893947
6273	1462482	6763083
6274	1500375	6748652
6275	1527272	6859965
6276	1501720	6838429
6277	1536022	6696383
6278	1503981	6784513
6279	1517905	6772451
6280	1557373	6747529
6281	1466800	6768542
6282	1525637	6863286
6283	1505797	6768286
6284	1461045	6794851
6285	1461130	6838573
6286	1541170	6860440
6287	1539127	6776093
6288	1461848	6853386
6289	1553591	6807025
6290	1525116	6682983
6291	1457528	6737110
6292	1514568	6817211
6293	1453709	6880317
6294	1533136	6734333
6295	1506422	6880602
6296	1498905	6734206
6297	1493923	6732653
6298	1495855	6863381
6299	1541338	6710043
6300	1459637	6799868
6301	1507622	6653376
6302	1475270	6876565
6303	1534449	6725511
6304	1501835	6764290
6305	1504909	6887121
6306	1557667	6845052
6307	1484301	6789901
6308	1478599	6806082
6309	1496530	6810372
6310	1557058	6745871
6311	1483829	6790927
6312	1544032	6705480
6313	1505565	6895048
6314	1550286	6792107
6315	1491599	6852558
6316	1506129	6664743
6317	1515589	6936519
6318	1538077	6639451
6319	1537722	6877469
6320	1502992	6902808
6321	1483087	6777270
6322	1490236	6856812
6323	1511192	6712581
6324	1511452	6830203
6325	1541418	6788510
6326	1543000	6744292
6327	1531342	6857013
6328	1493222	6827554
6329	1524710	6714261
6330	1545679	6700636
6331	1528167	6925167
6332	1546295	6601635
6333	1528236	6817484
6334	1520517	6874857
6335	1489413	6821788
6336	1524701	6922876
6337	1462720	6734597
6338	1531151	6910586
6339	1501740	6855909
6340	1483141	6758382
6341	1475497	6650404
6342	1482370	6785318
6343	1525940	6827783
6344	1503021	6831412
6345	1496563	6702731
6346	1532121	6714243
6347	1536176	6751635
6348	1488066	6727763
6349	1458962	6818086
6350	1477001	6751783
6351	1469377	6635291
6352	1558249	6750053
6353	1492811	6878403
6354	1535105	6761909
6355	1512258	6836629
6356	1540795	6860160
6357	1515544	6830675
6358	1534796	6835404
6359	1554398	6759712
6360	1512779	6795503
6361	1484503	6822132
6362	1487136	6730349
6363	1514717	6654644
6364	1542315	6662249
6365	1519700	6841221
6366	1507723	6898450
6367	1503828	6825415
6368	1547535	6923855
6369	1525024	6874433
6370	1518854	6827582
6371	1513567	6721088
6372	1475656	6940621
6373	1561057	6930906
6374	1554218	6839859
6375	1534344	6774153
6376	1465868	6765873
6377	1532775	6754585
6378	1477320	6817717
6379	1480584	6679541
6380	1475025	6853312
6381	1441761	6686192
6382	1514354	6691340
6383	1557363	6718284
6384	1541198	6787934
6385	1562955	6837458
6386	1502044	6884506
6387	1547669	6844728
6388	1524129	6779715
6389	1486848	6840020
6390	1525428	6749054
6391	1551862	6725462
6392	1524224	6747893
6393	1554843	6813986
6394	1543091	6559941
6395	1484887	6754712
6396	1510881	6788594
6397	1537648	6875882
6398	1507955	6747609
6399	1487250	6764169
6400	1531463	6877291
6401	1522434	6654863
6402	1516064	6893329
6403	1497647	6732149
6404	1543632	6748043
6405	1472754	6710712
6406	1510919	6845407
6407	1493728	6788345
6408	1492267	6813837
6409	1480655	6875548
6410	1561727	6731099
6411	1528017	6783381
6412	1504537	6886158
6413	1519159	6795137
6414	1549478	6709230
6415	1452878	6642400
6416	1471938	6814680
6417	1535612	6661877
6418	1548745	6671462
6419	1517538	6695564
6420	1519984	6631902
6421	1516857	6738900
6422	1559840	6870922
6423	1517933	6681292
6424	1562313	6724151
6425	1515583	6734710
6426	1569305	6836806
6427	1527714	6831551
6428	1503280	6776807
6429	1485622	6717697
6430	1516964	6757966
6431	1481689	6756528
6432	1539844	6882091
6433	1536920	6904062
6434	1545439	6732839
6435	1459992	6728414
6436	1497759	6821710
6437	1481611	6775163
6438	1504703	6709801
6439	1539206	6831933
6440	1507998	6793026
6441	1538866	6817442
6442	1477613	6700627
6443	1486425	6736567
6444	1535506	6763937
6445	1554935	6680672
6446	1518079	6758088
6447	1503782	6815375
6448	1523394	6743132
6449	1522573	6824571
6450	1449121	6847157
6451	1516199	6790230
6452	1489435	6814852
6453	1504692	6848070
6454	1502361	6798211
6455	1481168	6765006
6456	1498577	6650710
6457	1511214	6782376
6458	1500625	6717734
6459	1495878	6727586
6460	1489134	6845960
6461	1466192	6763596
6462	1471610	6712828
6463	1483731	6867423
6464	1517363	6823561
6465	1484308	6626354
6466	1526618	6731713
6467	1465445	6905691
6468	1508586	6837169
6469	1500436	6818552
6470	1468198	6873216
6471	1541163	6699417
6472	1505803	6799722
6473	1520984	6778009
6474	1506847	6809279
6475	1523840	6931993
6476	1522329	6808060
6477	1467766	6701385
6478	1484029	6896311
6479	1487348	6898104
6480	1529807	6711174
6481	1587937	6922872
6482	1548595	6701182
6483	1556158	6904779
6484	1578993	6730736
6485	1506353	6826714
6486	1477528	6709729
6487	1504537	6662382
6488	1526072	6782616
6489	1489490	6666949
6490	1480345	6805374
6491	1480238	6737167
6492	1487829	6862690
6493	1464304	6797137
6494	1518873	6738625
6495	1539851	6705389
6496	1519335	6889038
6497	1514679	6617035
6498	1477599	6697414
6499	1465463	6690702
6500	1499981	6669929
6501	1501693	6948442
6502	1487029	6771703
6503	1522070	6709883
6504	1527322	6856359
6505	1504161	6855270
6506	1518899	6682958
6507	1488249	6944322
6508	1531140	6726156
6509	1489061	6901105
6510	1494446	6813314
6511	1521005	6804536
6512	1477125	6772079
6513	1558953	6609459
6514	1503296	6798996
6515	1523263	6907933
6516	1484264	6631745
6517	1456408	6855510
6518	1447127	6743686
6519	1445786	6688457
6520	1512678	6891466
6521	1473818	6822582
6522	1452940	6731737
6523	1541200	6651760
6524	1526192	6745669
6525	1537488	6795077
6526	1558705	6732964
6527	1502422	6893878
6528	1482783	6945397
6529	1474923	6862188
6530	1548222	6846982
6531	1510151	6786535
6532	1543604	6787591
6533	1525382	6776589
6534	1550242	6642688
6535	1500103	6887709
6536	1535635	6728621
6537	1497194	6860263
6538	1509793	6694652
6539	1500235	6767112
6540	1476123	6758057
6541	1542164	6737733
6542	1516263	6827276
6543	1567909	6761060
6544	1518838	6707622
6545	1499620	6796388
6546	1478932	6826465
6547	1528715	6677417
6548	1469310	6631696
6549	1498210	6767846
6550	1484554	6855503
6551	1485708	6837754
6552	1494096	6864861
6553	1535167	6698607
6554	1499097	6979033
6555	1516991	6713382
6556	1502862	6758020
6557	1515113	6773873
6558	1495893	6650634
6559	1551285	6694698
6560	1516506	6736531
6561	1484087	6771124
6562	1497127	6627508
6563	1516093	6807122
6564	1489187	6814256
6565	1570244	6754095
6566	1542142	6757599
6567	1512133	6735550
6568	1477546	6773619
6569	1471554	6943406
6570	1504187	6845506
6571	1514800	6837732
6572	1490651	6828364
6573	1511602	6682744
6574	1519207	6779694
6575	1487932	6774718
6576	1537929	6884083
6577	1558036	6785394
6578	1536766	6914947
6579	1512641	6789971
6580	1533621	6742964
6581	1532879	6824937
6582	1525124	6688261
6583	1522757	6881562
6584	1497189	6729937
6585	1498481	6817883
6586	1518711	6761768
6587	1483710	6654857
6588	1525357	6776745
6589	1515364	6876323
6590	1543552	6812773
6591	1501048	6777550
6592	1467631	6714860
6593	1503865	6643335
6594	1494048	6851931
6595	1478662	6829807
6596	1485540	6821860
6597	1521036	6715780
6598	1476442	6750092
6599	1520806	6839999
6600	1509971	6725201
6601	1495794	6647970
6602	1499272	6747860
6603	1508605	6798974
6604	1476377	6870076
6605	1491162	6704384
6606	1490526	6862677
6607	1472379	6799778
6608	1459332	6899125
6609	1494900	6807120
6610	1504757	6862306
6611	1554103	6704586
6612	1493214	6814076
6613	1508265	6823816
6614	1478423	6822634
6615	1554069	6748954
6616	1468466	6776000
6617	1533498	6823890
6618	1526626	6759952
6619	1504295	6803050
6620	1519477	6901879
6621	1472271	6812320
6622	1519389	6796076
6623	1533766	6768974
6624	1542760	6641677
6625	1507894	6878877
6626	1468040	6830225
6627	1478231	6942840
6628	1486042	6788458
6629	1482737	6812415
6630	1503566	6798962
6631	1483497	6699080
6632	1484327	6716189
6633	1499807	6745619
6634	1547157	6748484
6635	1500777	6706698
6636	1492046	6615430
6637	1517006	6836448
6638	1509300	6760272
6639	1482367	6621099
6640	1520525	6612685
6641	1496144	6799867
6642	1493712	6913111
6643	1501712	6888125
6644	1516276	6768677
6645	1576791	6790282
6646	1520409	6741846
6647	1499536	6782762
6648	1509565	6698997
6649	1493050	6767329
6650	1547357	6773164
6651	1531336	6776605
6652	1534411	6793960
6653	1527865	6756173
6654	1504857	6625877
6655	1507353	6872373
6656	1437166	6895142
6657	1500962	6898144
6658	1523477	6808688
6659	1550154	6737234
6660	1531937	6881895
6661	1516020	6820123
6662	1495575	6748591
6663	1563788	6804743
6664	1499999	6689178
6665	1497562	6723603
6666	1502829	6899957
6667	1523088	6721182
6668	1503544	6837797
6669	1525581	6850725
6670	1489921	6758054
6671	1533289	6849321
6672	1525348	6835222
6673	1493843	6797838
6674	1505030	6782255
6675	1526842	6908161
6676	1491899	6808240
6677	1505858	6646178
6678	1558733	6884164
6679	1516324	6917661
6680	1481861	6755348
6681	1509385	6650723
6682	1533410	6750038
6683	1516663	6861284
6684	1469290	6599622
6685	1445354	6857078
6686	1543055	6774158
6687	1492130	6804722
6688	1522904	6829870
6689	1550323	6816628
6690	1469136	6732721
6691	1456870	6649845
6692	1518660	6670363
6693	1513711	6807417
6694	1465219	6680979
6695	1480358	6863705
6696	1502480	6794491
6697	1542315	6804967
6698	1545479	6818492
6699	1506968	6762974
6700	1462598	6834242
6701	1486055	6733711
6702	1536541	6725244
6703	1506026	6861821
6704	1485943	6813350
6705	1529984	6725173
6706	1502340	6800522
6707	1470408	6917797
6708	1533571	6921159
6709	1509112	6805312
6710	1513530	6787963
6711	1512912	6712602
6712	1493123	6696115
6713	1466873	6785538
6714	1498661	6788766
6715	1487310	6743227
6716	1484617	6877620
6717	1496480	6881288
6718	1484068	6931253
6719	1484957	6675965
6720	1482326	6773008
6721	1531263	6813713
6722	1488535	6886953
6723	1564003	6693113
6724	1482974	6764182
6725	1553886	6786667
6726	1516252	6745643
6727	1442331	6760666
6728	1542292	6770905
6729	1541687	6678871
6730	1493914	6779654
6731	1446931	6705657
6732	1520492	6681429
6733	1453202	6754543
6734	1468569	6754610
6735	1456633	6663065
6736	1532548	6880859
6737	1530594	6846514
6738	1478203	6767900
6739	1539189	6807128
6740	1513111	6808213
6741	1509718	6724255
6742	1530827	6878104
6743	1491712	6759466
6744	1529642	6772275
6745	1506618	6767680
6746	1522078	6785473
6747	1545250	6783188
6748	1506238	6706744
6749	1530458	6723600
6750	1537760	6868010
6751	1541229	6598355
6752	1530530	6816730
6753	1464905	6726555
6754	1487939	6725331
6755	1509850	6737249
6756	1522935	6807042
6757	1494676	6707682
6758	1417199	6757309
6759	1545441	6812976
6760	1528544	6814207
6761	1442227	6634048
6762	1524403	6753459
6763	1470783	6797779
6764	1501019	6847333
6765	1489472	6794857
6766	1498962	6792560
6767	1510437	6879829
6768	1517030	6814657
6769	1470731	6811007
6770	1499768	6907991
6771	1525797	6843542
6772	1487322	6639372
6773	1500821	6795842
6774	1480125	6789399
6775	1555412	6796284
6776	1538577	6734126
6777	1539896	6760495
6778	1513163	6791955
6779	1456647	6761599
6780	1475209	6666739
6781	1484931	6753079
6782	1547192	6928732
6783	1471844	6708422
6784	1461726	6750012
6785	1548515	6717488
6786	1510103	6804692
6787	1489664	6886682
6788	1513827	6802449
6789	1506335	6906030
6790	1469023	6646865
6791	1476909	6776554
6792	1516717	6839101
6793	1555474	6740620
6794	1523407	6792108
6795	1488788	6858198
6796	1538557	6831452
6797	1525490	6767642
6798	1510950	6708778
6799	1550646	6656309
6800	1476916	6921621
6801	1509928	6735330
6802	1530964	6627195
6803	1516380	6839532
6804	1483777	6956265
6805	1513418	6820839
6806	1497264	6749651
6807	1489870	6780855
6808	1473848	6877143
6809	1518609	6797584
6810	1510582	6718399
6811	1486058	6842412
6812	1480341	6785064
6813	1512615	6792510
6814	1538749	6609813
6815	1512295	6635498
6816	1543957	6852908
6817	1477351	6703884
6818	1545961	6872062
6819	1468405	6601520
6820	1510230	6662717
6821	1533774	6661288
6822	1506177	6794278
6823	1450761	6700293
6824	1522216	6714220
6825	1513386	6770364
6826	1564886	6976992
6827	1481353	6777902
6828	1524598	6802993
6829	1526832	6714097
6830	1514428	6696644
6831	1487818	6762716
6832	1450670	6775212
6833	1544324	6733808
6834	1483831	6624594
6835	1490983	6827172
6836	1511691	6820080
6837	1485904	6817867
6838	1521417	6710601
6839	1505360	6711433
6840	1578354	6675318
6841	1530867	6746332
6842	1565334	6666347
6843	1489299	6737517
6844	1517254	6697864
6845	1487269	6874767
6846	1535914	6884428
6847	1510827	7011182
6848	1533640	6837117
6849	1488122	6828989
6850	1546431	6756047
6851	1512403	6829690
6852	1529704	6736497
6853	1565990	6805340
6854	1452223	6878306
6855	1536940	6835851
6856	1531294	6740469
6857	1552526	6874816
6858	1498950	6819395
6859	1534867	6798729
6860	1442656	6756406
6861	1524024	6729936
6862	1447390	6785757
6863	1496829	6613041
6864	1511444	6806067
6865	1504086	6752594
6866	1535958	6925394
6867	1520385	6742823
6868	1515082	6744646
6869	1507953	6867526
6870	1550878	6825401
6871	1505701	6758080
6872	1488588	6722815
6873	1493004	6805884
6874	1539259	6759041
6875	1529030	6760189
6876	1505263	6842499
6877	1527464	6664642
6878	1488338	6774432
6879	1549884	6717559
6880	1504470	6821372
6881	1510844	6817746
6882	1504174	6945828
6883	1523475	6803095
6884	1478942	6770705
6885	1503686	6760566
6886	1467362	6734715
6887	1506799	6757132
6888	1482501	6815207
6889	1528453	6762875
6890	1532303	6716817
6891	1490583	6980498
6892	1492548	6686573
6893	1478364	6821887
6894	1505604	6702928
6895	1547885	6848984
6896	1547317	6677052
6897	1522866	6701427
6898	1509701	6809893
6899	1496178	6734299
6900	1492649	7007512
6901	1479326	6745208
6902	1539447	6914457
6903	1498126	6833550
6904	1561288	6838110
6905	1502968	6793541
6906	1505749	6863154
6907	1533579	6963727
6908	1493246	6685784
6909	1517885	6816630
6910	1542823	6635157
6911	1514673	6644656
6912	1503976	6801972
6913	1506490	6874207
6914	1518853	6708239
6915	1511142	6844004
6916	1513991	6748317
6917	1477561	6784456
6918	1497305	6823599
6919	1490919	6888001
6920	1540573	6784317
6921	1506246	6790726
6922	1526097	6714003
6923	1457582	6798843
6924	1495934	6741516
6925	1509323	6724655
6926	1548419	6954812
6927	1588746	6716971
6928	1540243	6739626
6929	1515872	6677492
6930	1516723	6686982
6931	1516660	6771158
6932	1527880	6723828
6933	1497890	6784316
6934	1513829	6794671
6935	1464976	6836101
6936	1508950	6914745
6937	1448617	6731784
6938	1531167	6869271
6939	1512328	6705309
6940	1542293	6868037
6941	1504088	6711775
6942	1502941	6610449
6943	1538421	6695475
6944	1501617	6724657
6945	1512671	6766747
6946	1516544	6701444
6947	1508427	6775412
6948	1539041	6917682
6949	1522030	6664328
6950	1539822	6748769
6951	1505086	6779458
6952	1487612	6841125
6953	1478890	6859859
6954	1491711	6713998
6955	1498850	6843405
6956	1526188	6707249
6957	1435582	6760438
6958	1496522	6864725
6959	1461722	6705599
6960	1506845	6883090
6961	1467115	6794768
6962	1518136	6891869
6963	1512626	6853316
6964	1470239	6864032
6965	1492076	6704874
6966	1549362	6749770
6967	1499008	6693078
6968	1558232	6860013
6969	1439911	6643060
6970	1475640	6762958
6971	1542629	6822448
6972	1540167	6875773
6973	1552126	6837292
6974	1475397	6789941
6975	1518840	6789975
6976	1511855	6638574
6977	1581742	6781405
6978	1519622	6832736
6979	1508592	6728044
6980	1551892	6847084
6981	1541594	6813732
6982	1557902	6898055
6983	1519763	6767971
6984	1542599	6737601
6985	1480223	6852076
6986	1494913	6808565
6987	1531853	6742567
6988	1509569	6726391
6989	1514441	6820395
6990	1485925	6909283
6991	1472987	6824855
6992	1524474	6699718
6993	1502196	6926086
6994	1537883	6847304
6995	1508224	6754716
6996	1521988	6753113
6997	1506510	6809756
6998	1509346	6876143
6999	1493587	6804761
7000	1527679	6797506
7001	1494286	6765888
7002	1511882	6665670
7003	1496462	6639819
7004	1512390	6705901
7005	1538896	6842197
7006	1524706	6752785
7007	1521868	6743952
7008	1507458	6558746
7009	1527767	6904092
